transaction_id,amount,is_cross_border,is_suspicious,source_txn_count_1h,source_txn_amount_1h,source_txn_count_24h,source_txn_amount_24h,dest_txn_count_1h,dest_txn_amount_1h,dest_txn_count_24h,dest_txn_amount_24h,dest_pass_through_ratio_1h,ip_sharing_count_1h,device_sharing_count_1h,source_owner_type,source_owner_age,source_owner_income,source_owner_risk,source_initial_balance,source_account_age_days,source_bank_risk_score,source_doc_rejected_or_missing,source_in_watchlist,dest_owner_type,dest_owner_age,dest_owner_income,dest_owner_risk,dest_initial_balance,dest_account_age_days,dest_bank_risk_score,dest_doc_rejected_or_missing,dest_in_watchlist,has_relationship,mismatch_cross_border_source,mismatch_cross_border_dest,mismatch_country_source,mismatch_country_dest,amt_to_expected_outflow_ratio_source,amt_to_expected_inflow_ratio_dest
TXN-00000078,2058728,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,0,5.5,0,0,0,19.860369609856264,192862706.0,0,23698450.0,224,5.0,0,0,0,0,0,0,0,0.0,0.12809493742242667
TXN-00000079,1723653,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,56.78850102669404,344535850.0,0,63470226.0,200,5.0,0,0,0,0,0,0,0,0.0,0.060033916935898456
TXN-00000080,1385650,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,17.61,0,0,0,63.08829568788501,175966247.0,0,45844984.0,1198,5.0,0,0,0,1,1,1,1,0.0,0.09449426422918997
TXN-00000081,1729588,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,61.49486652977413,207176585.0,0,69277931.0,394,5.0,0,0,0,0,0,0,0,0.0,0.10018051268150097
TXN-00000082,14039310,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.39835728952772,309232282.0,1,24882552.0,448,5.0,0,0,1,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.7103709644366972,0.0
TXN-00000083,2075219,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.79876796714579,444111327.0,0,67078912.0,532,5.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,0,0,0,0,0.06294872777211653,0.0
TXN-00000084,3457954,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,21.245722108145106,169191381.0,1,67592504.0,92,5.0,1,0,0,75.21149897330595,76512272.0,2,107571207.0,627,5.0,0,0,0,0,0,0,0,0.28064783276607846,0.542337212763695
TXN-00000085,1393365,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,64.02464065708419,117323574.0,0,196086182.0,254,5.0,0,0,0,0,0,0,0,0.0,0.14251509977944074
TXN-00000086,1438605,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,74.217659137577,62199743.0,0,29838909.0,211,5.0,0,0,0,29.22655715263518,187074492.0,1,15770953.0,85,5.0,0,0,0,0,0,0,0,0.3713051254950696,0.09228013833120552
TXN-00000087,9841434,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.33264887063655,581637177.0,1,16605742.0,88,5.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,0,0,0,0,0.2200476897285973,0.0
TXN-00000088,11825888,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,47.68240930869268,597144464.0,1,70949929.0,431,5.0,0,0,0,0,0,0,0,0.0,0.23764878761597344
TXN-00000089,503283,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,23.08829568788501,68391597.0,0,10833599.0,1096,5.0,0,0,0,0,0,0,0,0.0,0.08830612326182571
TXN-00000090,3042679,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,23.236139630390145,262852026.0,0,56281541.0,827,5.0,0,0,0,0,0,0,0,0.0,0.13890761805825194
TXN-00000091,1196304,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,41.77,0,0,0,59.690622861054074,370902423.0,0,73771050.0,1565,5.0,0,0,0,1,1,1,1,0.0,0.03870464905567346
TXN-00000092,1474287,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,57.06228610540725,475026604.0,0,11752819.0,754,5.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,0.04612857015377911,0.0
TXN-00000093,1495711,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,72.21629021218344,83374737.0,0,111975530.0,755,5.0,0,0,0,26.718685831622178,396012020.0,0,61444601.0,30,5.0,0,0,0,0,0,0,0,0.2580547264539949,0.045323200953813494
TXN-00000094,1560969,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,68.25188227241615,219204738.0,1,16658635.0,640,5.0,0,0,0,24.48186173853525,217013641.0,0,11169176.0,938,5.0,0,0,0,0,0,0,0,0.09458113841355015,0.08631544081745277
TXN-00000095,4738749,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,61.18822724161533,599376917.0,1,99524349.0,886,5.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,0,0,0,0,0.11123199895592711,0.0
TXN-00000096,314172,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,21.385352498288842,58567592.0,0,1115116.0,119,5.0,0,0,0,0,0,0,0,0.0,0.06437117160236625
TXN-00000097,5100571,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,29.00205338809035,352984113.0,0,37654353.0,50,5.0,0,0,0,0,0,0,0,0.0,0.17339832390865964
TXN-00000098,3701386,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,52.591375770020534,242345104.0,1,81502113.0,0,5.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,0,0,0,0,0.254904664165588,0.0
TXN-00000099,2117995,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51.36481861738535,408711009.0,0,17990684.0,1048,5.0,1,0,0,52.31759069130732,234687886.0,0,46059320.0,118,5.0,0,0,0,0,0,0,0,0.08476078353405439,0.10829677456367623
TXN-00000100,1483336,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,52.19164955509925,315067172.0,0,29236366.0,339,5.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.07993632840385743,0.0
TXN-00000101,2149630,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,41.77,0,0,0,44.76933607118412,248060131.0,0,15645780.0,338,5.0,0,0,0,1,1,1,1,0.0,0.10398914418022302
TXN-00000102,2202544,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,33.58521560574949,269172369.0,0,23190266.0,134,5.0,0,0,0,54.95687885010267,152823804.0,0,75996557.0,884,5.0,0,0,0,0,0,0,0,0.10374248300046753,0.17294771696691963
TXN-00000103,1242018,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,65.47843942505133,155669392.0,0,37551550.0,1830,5.0,0,0,0,68.57494866529774,371046465.0,0,40715415.0,303,5.0,1,0,0,0,0,0,0,0.12589930026547946,0.04016805917154482
TXN-00000104,1246798,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.696098562628336,323942427.0,0,72519883.0,770,5.0,0,0,0,24.10677618069815,439753156.0,2,39375866.0,184,5.0,0,0,0,0,0,0,0,0.056003453641683416,0.03402266915417129
TXN-00000105,1496157,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,33.111567419575636,332644344.0,0,71252790.0,139,5.0,0,0,0,53.94113620807666,543041226.0,0,79331921.0,1490,5.0,0,0,0,0,0,0,0,0.060211191128055404,0.03306173332477413
TXN-00000106,5873153,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,37.01848049281314,405751552.0,1,65147842.0,181,5.0,0,0,0,0,0,0,0,0.0,0.17369702308566423
TXN-00000107,2988499,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,22.357289527720738,300505823.0,1,69375057.0,584,5.0,0,0,0,0,0,0,0,0.0,0.11933875009379186
TXN-00000108,7016410,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,21.284052019164957,530383322.0,1,69537597.0,231,5.0,0,0,0,36.04380561259411,249516752.0,0,47082683.0,320,5.0,0,0,0,0,0,0,0,0.16771045344430516,0.33743995954035055
TXN-00000109,2228721,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,65.39630390143738,208702651.0,0,35762338.0,109,5.0,1,0,0,0,0,0,0,0.0,0.1281471642496297
TXN-00000110,1369369,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,40.77754962354552,156357335.0,1,60151310.0,661,5.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,0.11365822859300394,0.0
TXN-00000111,3407230,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,35.57563312799452,424897755.0,1,61224901.0,39,5.0,1,0,0,0,0,0,0,0.0,0.09622729187797632
TXN-00000112,2121423,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,42.25325119780972,417324493.0,2,11521928.0,671,5.0,0,0,0,20.810403832991103,441294078.0,1,61284389.0,137,5.0,0,0,0,0,0,0,0,0.0700753051970413,0.05768732828117392
TXN-00000113,4259422,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,70.73237508555783,193598484.0,1,57849317.0,1006,5.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,0,0,0,0,0.3675447749268003,0.0
TXN-00000114,2182704,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,63.17316906228611,297085774.0,1,55674386.0,213,5.0,0,0,0,0,0,0,0,0.0,0.08816460151890684
TXN-00000115,1750466,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,34.119096509240244,198402458.0,0,14062432.0,347,5.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.13260829793318699,0.0
TXN-00000116,5936303,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,40.421629021218344,587762952.0,0,16377216.0,78,5.0,0,0,0,67.2662559890486,161409029.0,0,5165256.0,41,5.0,0,0,0,0,0,0,0,0.13670742870228622,0.4413361423956073
TXN-00000117,2980267,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,59.08829568788501,240373485.0,0,78182080.0,252,5.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,0,0,0,0,0.18232868420527784,0.0
TXN-00000118,976174,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,30.203969883641342,256386563.0,0,14038305.0,848,5.0,0,0,1,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,0.05895353658773736,0.0
TXN-00000119,2853478,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,55.89048596851472,462376955.0,2,68728847.0,180,5.0,0,0,0,0,0,0,0,0.0,0.07405588977637259
TXN-00000120,2277828,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,35.85763175906913,185196962.0,0,67751570.0,1,5.0,0,0,1,,0.0,0,0.0,0,9.46,0,0,0,0,0,0,0,0.1606544135974396,0.0
TXN-00000121,6814661,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,48.290212183436005,518830158.0,1,15004789.0,2,5.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,0,0,0,0,0.16661352616574943,0.0
TXN-00000122,1392626,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,77.53867214236824,160689109.0,1,152486949.0,761,5.0,0,0,0,48.52292950034223,419948332.0,0,9502913.0,967,5.0,0,0,0,0,0,0,0,0.13042363382717195,0.039794210110535314
TXN-00000123,2523458,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.16016427104723,333440443.0,0,43152223.0,412,5.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,0,0,0,0,0.11280368376875266,0.0
TXN-00000124,2013397,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,17.79,0,0,0,59.252566735112936,421179254.0,0,73983526.0,682,5.0,0,0,0,0,0,0,0,0.0,0.05736456362764992
TXN-00000125,319942,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,27.45516769336071,70643318.0,0,8726184.0,481,5.0,0,0,0,36.94455852156057,236817385.0,1,6247960.0,302,5.0,1,0,0,0,0,0,0,0.058569995961598946,0.016212086862677277
TXN-00000126,1554172,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,38.76522929500342,377126919.0,0,42034836.0,212,5.0,0,0,0,0,0,0,0,0.0,0.049453017561865036
TXN-00000127,7418680,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,40.51745379876797,138850871.0,1,48685523.0,269,5.0,0,0,0,0,0,0,0,0.0,0.6411495038633538
TXN-00000128,1859304,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.09924709103353,394028379.0,1,68052378.0,885,5.0,0,0,0,74.28884325804243,93739891.0,0,115209538.0,601,5.0,0,0,0,0,0,0,0,0.06068768236579942,0.2380165949426607
TXN-00000129,1525480,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,17.79,0,0,0,56.14236824093087,351938656.0,1,59583262.0,1588,5.0,0,0,0,0,0,0,0,0.0,0.052014065224072065
TXN-00000130,1931794,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,45.30047912388775,270229090.0,1,62594162.0,721,5.0,1,0,0,0,0,0,0,0.0,0.08578472753561533
TXN-00000131,7595078,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,53.661875427789184,361057282.0,0,74468290.0,385,5.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,0,0,0,0,0.3472918214964891,0.0
TXN-00000132,473119,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,25.87542778918549,70189741.0,1,1222694.0,311,5.0,0,0,1,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.09920552794365536,0.0
TXN-00000133,2429475,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,20.517453798767967,189891764.0,1,54504999.0,959,5.0,0,0,1,1.9219712525667352,1484918279.0,0,220826654.0,179,5.0,0,0,0,0,0,0,0,0.16522359481140209,0.0016361001371981898
TXN-00000134,2886312,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,46.42573579739904,144744454.0,0,39256715.0,259,5.0,0,0,0,31.307323750855577,284746487.0,0,51784103.0,476,5.0,0,0,0,0,0,0,0,0.29133855088567034,0.12163712958470467
TXN-00000135,1758275,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,28.865160848733744,267755484.0,0,60142208.0,739,5.0,0,0,0,46.483230663928815,210537584.0,0,63919679.0,420,5.0,0,0,0,0,0,0,0,0.09344921420333452,0.10021631483018499
TXN-00000136,1696939,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,67.41957563312799,427696517.0,0,13154793.0,1092,5.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.06266591415628096,0.0
TXN-00000137,1338225,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,0,9.46,0,0,0,71.31827515400411,132306586.0,0,103203033.0,301,5.0,1,0,0,0,0,0,0,0.0,0.12137491941443636
TXN-00000138,2143067,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,37.96577686516085,417570360.0,1,18233359.0,594,5.0,0,0,0,0,0,0,0,0.0,0.06158675630138116
TXN-00000139,4171363,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,49.74401095140315,298760339.0,1,32122534.0,612,5.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,0.19447335338505006,0.0
TXN-00000140,1904315,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,22.795345653661876,368750046.0,0,45488275.0,642,5.0,1,0,0,60.106776180698155,60174491.0,1,173222981.0,258,5.0,0,0,0,0,0,0,0,0.0871415096407458,0.3797586618114523
TXN-00000141,3015455,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,39.24161533196441,219961147.0,0,45154684.0,932,5.0,0,0,0,41.555099247091036,358322639.0,0,16307344.0,1076,5.0,0,0,0,0,0,0,0,0.22601341979859135,0.10098569605266458
TXN-00000142,3416706,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,19.73,0,0,0,58.286105407255306,208206397.0,0,31595377.0,284,5.0,0,0,0,0,0,0,0,0.0,0.19692225016949047
TXN-00000143,3473363,False,0,0,0.0,0,0.0,0,0.0,1,2718243.0,0.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,67.79739904175223,233372362.0,2,61105476.0,71,5.0,0,0,0,0,0,0,0,0.0,0.1786002311019259
TXN-00000144,171004,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,19.534565366187543,41889017.0,1,1048704.0,37,5.0,0,0,0,66.00410677618069,207440971.0,0,71922779.0,48,5.0,0,0,0,0,0,0,0,0.055824697574326725,0.009892202390652215
TXN-00000145,2258290,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,44.49007529089665,427013867.0,0,56840784.0,421,5.0,0,0,0,21.39082819986311,258807331.0,2,57581602.0,1391,5.0,0,0,0,0,0,0,0,0.07965603171807671,0.10470909239029108
TXN-00000146,2403329,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,37.27857631759069,386189196.0,0,52013073.0,168,5.0,0,0,0,0,0,0,0,0.0,0.07467828799643582
TXN-00000147,4139086,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,33.215605749486656,202670822.0,2,98719639.0,672,5.0,0,0,0,67.88501026694045,88602241.0,1,10530581.0,445,5.0,0,0,0,0,0,0,0,0.27543951120650845,0.56058438251674
TXN-00000148,5971018,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,34.220396988364136,429683083.0,0,15382808.0,74,5.0,0,0,0,21.519507186858316,445709258.0,1,56088863.0,308,5.0,0,0,0,0,0,0,0,0.17755083823308931,0.16075999103774502
TXN-00000149,174633,False,0,0,0.0,0,0.0,0,0.0,1,1615507.0,0.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,23.055441478439427,58261282.0,1,5955135.0,48,5.0,0,0,0,0,0,0,0,0.0,0.03596893662053929
TXN-00000150,3596350,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,70.39561943874058,378190802.0,1,58817169.0,131,5.0,0,0,0,47.18412046543463,275936157.0,1,39320090.0,369,5.0,0,0,0,0,0,0,0,0.13999392510407727,0.1563992260992206
TXN-00000151,2991689,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,35.92060232717317,446941974.0,0,67224760.0,139,5.0,0,0,0,19.96167008898015,215381216.0,0,58034012.0,441,5.0,0,0,0,0,0,0,0,0.10693467692326389,0.16668245263068635
TXN-00000152,1834050,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,26.56536618754278,244261927.0,0,42603939.0,876,5.0,1,0,0,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.1265587818117769,0.0
TXN-00000153,1742351,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,9.46,0,0,0,23.99726214921287,452229946.0,1,62432418.0,1433,5.0,0,0,0,0,0,0,0,0.0,0.046233586800852565
TXN-00000154,1479923,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,75.65503080082135,92402412.0,0,31770756.0,450,5.0,0,0,0,39.46885694729637,386302078.0,1,56265173.0,433,5.0,0,0,0,0,0,0,0,0.2161492325207598,0.04597199308806185
TXN-00000155,1211642,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,51.945242984257355,159415904.0,0,7093405.0,363,5.0,0,0,0,62.3025325119781,289192026.0,0,10465080.0,282,5.0,0,0,0,0,0,0,0,0.11550900612025886,0.05027698897085749
TXN-00000156,1703101,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,63.15947980835045,475182158.0,0,76863759.0,683,5.0,0,0,0,0,0,0,0,0.0,0.043009216027884684
TXN-00000157,7398651,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,36.030116358658454,369691316.0,2,32957238.0,250,5.0,0,0,0,23.88501026694045,53510748.0,1,4820036.0,488,5.0,0,0,0,0,0,0,0,0.25324911105334763,1.6591771806292075
TXN-00000158,4878591,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,27.184120465434635,351395271.0,2,42886271.0,262,5.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,0,0,0,0,0.17775661814513435,0.0
TXN-00000159,1842754,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,9.505817932922655,3663428454.0,1,182323689.0,1807,5.0,0,0,0,58.69404517453799,348420915.0,1,14314323.0,40,5.0,0,0,0,0,0,0,0,0.0005875602143250228,0.0634664775804272
TXN-00000160,12849290,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,19.73,0,0,0,35.455167693360714,207080053.0,1,74814452.0,28,5.0,0,0,0,0,0,0,0,0.0,0.7445984222565291
TXN-00000161,2489250,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,34.71047227926078,456488394.0,0,62437930.0,401,5.0,0,0,0,27.134839151266256,217483389.0,0,21256085.0,628,5.0,1,0,0,0,0,0,0,0.08392917399329497,0.13734842634871686
TXN-00000162,2151811,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,64.30390143737166,165900922.0,0,66085040.0,845,5.0,0,0,0,50.19301848049281,191686370.0,0,58733803.0,282,5.0,0,0,0,0,0,0,0,0.21941938285733398,0.1347082333992577
TXN-00000163,1581118,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,64.02464065708419,117323574.0,0,196086182.0,254,5.0,0,0,0,26.584531143052704,71220187.0,0,9898301.0,550,5.0,0,0,0,0,0,0,0,0.20706967721674072,0.26640505542108994
TXN-00000164,1550397,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,0,0.0,0,10.5,0,0,0,70.33538672142369,178982768.0,0,145564128.0,123,5.0,0,0,0,0,0,0,0,0.0,0.10394724050517491
TXN-00000165,6805212,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,50.32991101984942,356141926.0,0,42606889.0,574,5.0,0,0,0,23.38945927446954,361435078.0,0,43304923.0,226,5.0,0,0,0,0,0,0,0,0.29750832625762097,0.22593973642867438
TXN-00000166,9439427,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,52.53661875427789,199685879.0,1,70189634.0,229,5.0,0,0,0,20.980150581793293,24203019.0,0,8629754.0,1500,5.0,0,0,0,0,0,0,0,0.7972511240951938,4.680124328306852
TXN-00000167,811049,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,10.291581108829568,2000000000.0,0,275471091.0,1201,5.0,0,0,0,,0.0,1,0.0,0,17.79,0,0,0,0,0,0,0,0.000506905625,0.0
TXN-00000168,1573825,False,0,0,0.0,0,0.0,0,0.0,1,1495711.0,0.0,0,0,0,42.43668720054757,382471096.0,0,10072992.0,890,5.0,0,0,0,26.718685831622178,396012020.0,0,61444601.0,30,5.0,0,0,0,0,0,0,0,0.05776557086456303,0.04769022006332475
TXN-00000169,1454739,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,39.15947980835045,207735754.0,0,18842383.0,1489,5.0,0,0,0,0,0,0,0,0.0,0.08403401198014339
TXN-00000170,1868318,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,62.600958247775495,78683135.0,0,141638609.0,727,5.0,0,0,1,14.368240930869268,3703201251.0,1,3628561617.0,4033,5.0,0,0,0,0,0,0,0,0.3943490201102765,0.0005045143035354845
TXN-00000171,1989117,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,47.96714579055441,210547012.0,0,40518658.0,415,5.0,0,0,0,68.25188227241615,219204738.0,1,16658635.0,640,5.0,0,0,0,0,0,0,0,0.12680146780162074,0.10889091573077903
TXN-00000172,14105173,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,63.76728268309377,223081480.0,0,33944451.0,688,5.0,0,0,0,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,1.0211455251714896,0.0
TXN-00000173,1905250,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,63.20876112251882,103007542.0,0,194208362.0,435,5.0,0,0,0,,0.0,0,0.0,0,5.5,0,0,0,0,0,0,0,0.3070947634560375,0.0
TXN-00000174,1593787,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,71.44421629021218,128957881.0,0,154973541.0,11,5.0,0,0,1,,0.0,1,0.0,0,35.3,0,0,0,1,1,1,1,0.17855228741035903,0.0
TXN-00000175,977834,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,10.5,0,0,0,69.24298425735797,423402508.0,0,19577346.0,14,5.0,0,0,0,0,0,0,0,0.0,0.027713600862407747
TXN-00000176,5634208,True,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,24.903490759753595,216932608.0,2,49788930.0,1739,5.0,0,0,0,,0.0,1,0.0,0,15.89,0,0,0,0,1,1,1,0.3788357128703438,0.0
TXN-00000177,1216331,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,77.99041752224504,145925572.0,0,74081340.0,674,5.0,0,0,1,,0.0,1,0.0,0,19.73,0,0,0,0,0,0,0,0.11209713153672836,0.0
TXN-00000178,2031847,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,,0.0,1,0.0,0,19.73,0,0,0,54.12457221081451,367757260.0,0,28169103.0,1061,5.0,0,0,0,0,0,0,0,0.0,0.0662996136777788
