account_id,owner_entity_id,owner_entity_type,account_type,currency,opened_at,status,home_branch,initial_balance,bank_id
ACCT-000188,CUST-000157,CUSTOMER,PAYMENT,VND,2022-07-27T06:59:59Z,ACTIVE,BR-841,41740707,BANK-VPB-005
ACCT-000189,CUST-000158,CUSTOMER,PAYMENT,VND,2021-12-07T11:59:59Z,ACTIVE,BR-992,74203008,BANK-VPB-005
ACCT-000190,CUST-000159,CUSTOMER,SAVINGS,VND,2023-12-26T09:59:59Z,ACTIVE,BR-377,20321034,BANK-MBB-003
ACCT-000191,CUST-000160,CUSTOMER,PAYMENT,VND,2024-04-08T08:59:59Z,ACTIVE,BR-213,50785032,BANK-MBB-003
ACCT-000192,CUST-000161,CUSTOMER,SAVINGS,VND,2022-09-28T23:59:59Z,ACTIVE,BR-524,119165436,BANK-MBB-003
ACCT-000193,CUST-000162,CUSTOMER,PAYMENT,VND,2025-03-16T05:59:59Z,ACTIVE,BR-397,9782577,BANK-MBB-003
ACCT-000194,CUST-000163,CUSTOMER,PAYMENT,VND,2024-05-12T09:59:59Z,ACTIVE,BR-609,58558890,BANK-TCB-002
ACCT-000195,CUST-000164,CUSTOMER,PAYMENT,VND,2025-09-22T05:59:59Z,ACTIVE,BR-460,172266681,BANK-VPB-005
ACCT-000196,CUST-000165,CUSTOMER,PAYMENT,VND,2024-12-25T01:59:59Z,ACTIVE,BR-892,39981277,BANK-MBB-003
ACCT-000197,CUST-000166,CUSTOMER,PAYMENT,VND,2023-11-21T11:59:59Z,ACTIVE,BR-288,124858041,BANK-TCB-002
ACCT-000198,CUST-000167,CUSTOMER,SAVINGS,VND,2023-06-27T07:59:59Z,ACTIVE,BR-763,19457576,BANK-VPB-005
ACCT-000199,CUST-000168,CUSTOMER,SAVINGS,VND,2025-02-18T05:59:59Z,ACTIVE,BR-339,157281689,BANK-VPB-005
ACCT-000200,CUST-000169,CUSTOMER,PAYMENT,VND,2025-08-16T04:59:59Z,ACTIVE,BR-869,26053710,BANK-MBB-003
ACCT-000201,CUST-000170,CUSTOMER,PAYMENT,VND,2020-12-26T09:59:59Z,ACTIVE,BR-793,31798070,BANK-VCB-001
ACCT-000202,CUST-000171,CUSTOMER,PAYMENT,VND,2023-10-07T05:59:59Z,ACTIVE,BR-104,17666657,BANK-ACB-004
ACCT-000203,CUST-000171,CUSTOMER,PAYMENT,VND,2024-09-01T03:59:59Z,ACTIVE,BR-567,42876662,BANK-MBB-003
ACCT-000204,CUST-000172,CUSTOMER,SAVINGS,VND,2025-04-20T08:59:59Z,ACTIVE,BR-866,64809382,BANK-TCB-002
ACCT-000205,CUST-000172,CUSTOMER,SAVINGS,VND,2024-12-17T08:59:59Z,ACTIVE,BR-881,19796630,BANK-ACB-004
ACCT-000206,CUST-000173,CUSTOMER,PAYMENT,VND,2024-11-21T00:59:59Z,ACTIVE,BR-264,59669019,BANK-VPB-005
ACCT-000207,CUST-000174,CUSTOMER,PAYMENT,VND,2024-12-03T07:59:59Z,ACTIVE,BR-933,188853267,BANK-VPB-005
ACCT-000208,CUST-000175,CUSTOMER,PAYMENT,VND,2025-04-26T00:59:59Z,ACTIVE,BR-812,97645728,BANK-MBB-003
ACCT-000209,CUST-000176,CUSTOMER,PAYMENT,VND,2025-06-01T03:59:59Z,ACTIVE,BR-557,65052719,BANK-MBB-003
ACCT-000210,CUST-000177,CUSTOMER,PAYMENT,VND,2024-12-24T02:59:59Z,ACTIVE,BR-743,25331598,BANK-VPB-005
ACCT-000211,CUST-000178,CUSTOMER,PAYMENT,VND,2025-08-04T04:59:59Z,ACTIVE,BR-703,127920522,BANK-ACB-004
ACCT-000212,CUST-000179,CUSTOMER,PAYMENT,VND,2021-11-10T05:59:59Z,ACTIVE,BR-368,37603602,BANK-MBB-003
ACCT-000213,CUST-000179,CUSTOMER,PAYMENT,VND,2022-03-31T00:59:59Z,ACTIVE,BR-441,47447325,BANK-MBB-003
ACCT-000214,CUST-000180,CUSTOMER,PAYMENT,VND,2024-03-12T00:59:59Z,ACTIVE,BR-206,21916704,BANK-MBB-003
ACCT-000215,CUST-000181,CUSTOMER,SAVINGS,VND,2023-04-28T07:59:59Z,ACTIVE,BR-660,36795341,BANK-MBB-003
ACCT-000216,CUST-000182,CUSTOMER,SAVINGS,VND,2024-12-13T05:59:59Z,ACTIVE,BR-149,16694126,BANK-ACB-004
ACCT-000217,CUST-000183,CUSTOMER,PAYMENT,VND,2025-06-21T09:59:59Z,ACTIVE,BR-411,84448493,BANK-VCB-001
ACCT-000218,CUST-000184,CUSTOMER,PAYMENT,VND,2023-04-29T02:59:59Z,ACTIVE,BR-120,51915311,BANK-TCB-002
ACCT-000219,CUST-000184,CUSTOMER,PAYMENT,VND,2024-02-25T05:59:59Z,ACTIVE,BR-789,42056036,BANK-ACB-004
ACCT-000220,CUST-000185,CUSTOMER,PAYMENT,VND,2023-10-02T05:59:59Z,ACTIVE,BR-459,45102873,BANK-VCB-001
ACCT-000221,CUST-000186,CUSTOMER,PAYMENT,VND,2024-04-24T02:59:59Z,ACTIVE,BR-107,74485490,BANK-MBB-003
ACCT-000222,CUST-000187,CUSTOMER,PAYMENT,VND,2025-08-18T02:59:59Z,ACTIVE,BR-170,70954255,BANK-VPB-005
ACCT-000223,CUST-000187,CUSTOMER,PAYMENT,VND,2025-08-13T06:59:59Z,ACTIVE,BR-757,55242890,BANK-ACB-004
ACCT-000224,CUST-000188,CUSTOMER,SAVINGS,VND,2022-03-28T09:59:59Z,ACTIVE,BR-419,49280604,BANK-VCB-001
ACCT-000225,CUST-000189,CUSTOMER,PAYMENT,VND,2024-10-04T03:59:59Z,ACTIVE,BR-644,53203248,BANK-MBB-003
ACCT-000226,CUST-000190,CUSTOMER,SAVINGS,VND,2024-05-14T06:59:59Z,ACTIVE,BR-137,56494021,BANK-VPB-005
ACCT-000227,CUST-000191,CUSTOMER,PAYMENT,VND,2024-03-17T01:59:59Z,ACTIVE,BR-965,60222343,BANK-VCB-001
ACCT-000228,CUST-000192,CUSTOMER,PAYMENT,VND,2023-09-24T07:59:59Z,ACTIVE,BR-170,74855057,BANK-VPB-005
ACCT-000229,CUST-000193,CUSTOMER,PAYMENT,VND,2024-09-25T03:59:59Z,ACTIVE,BR-300,67867613,BANK-TCB-002
ACCT-000230,CUST-000194,CUSTOMER,PAYMENT,VND,2022-04-29T08:59:59Z,ACTIVE,BR-906,66159640,BANK-VCB-001
ACCT-000231,CUST-000195,CUSTOMER,PAYMENT,VND,2024-08-18T03:59:59Z,ACTIVE,BR-122,5430367,BANK-TCB-002
ACCT-000232,CUST-000196,CUSTOMER,PAYMENT,VND,2023-02-11T09:59:59Z,ACTIVE,BR-790,6499827,BANK-VCB-001
ACCT-000233,CUST-000197,CUSTOMER,PAYMENT,VND,2022-12-12T07:59:59Z,ACTIVE,BR-336,9110824,BANK-ACB-004
ACCT-000234,CUST-000198,CUSTOMER,PAYMENT,VND,2022-12-06T01:59:59Z,ACTIVE,BR-831,53682649,BANK-TCB-002
ACCT-000235,CUST-000199,CUSTOMER,PAYMENT,VND,2025-01-21T06:59:59Z,ACTIVE,BR-327,32746659,BANK-ACB-004
ACCT-000236,CUST-000200,CUSTOMER,PAYMENT,VND,2025-03-31T04:59:59Z,ACTIVE,BR-764,65711355,BANK-TCB-002
ACCT-000237,CUST-000201,CUSTOMER,PAYMENT,VND,2022-09-20T04:59:59Z,ACTIVE,BR-339,4868216,BANK-ACB-004
ACCT-000238,CUST-000202,CUSTOMER,PAYMENT,VND,2023-09-29T01:59:59Z,ACTIVE,BR-366,13210764,BANK-MBB-003
ACCT-000239,CUST-000203,CUSTOMER,SAVINGS,VND,2020-10-09T11:59:59Z,ACTIVE,BR-676,51167883,BANK-TCB-002
ACCT-000240,CUST-000204,CUSTOMER,PAYMENT,VND,2022-04-24T11:59:59Z,ACTIVE,BR-299,52546861,BANK-VCB-001
ACCT-000241,CUST-000205,CUSTOMER,PAYMENT,VND,2022-06-04T11:59:59Z,ACTIVE,BR-248,63296600,BANK-MBB-003
ACCT-000242,CUST-000206,CUSTOMER,SAVINGS,VND,2025-08-17T05:59:59Z,ACTIVE,BR-724,12495955,BANK-VCB-001
ACCT-000243,CUST-000207,CUSTOMER,PAYMENT,VND,2025-03-06T01:59:59Z,ACTIVE,BR-191,685743,BANK-MBB-003
ACCT-000244,CUST-000208,CUSTOMER,SAVINGS,VND,2023-08-07T00:59:59Z,ACTIVE,BR-193,54908944,BANK-MBB-003
ACCT-000245,CUST-000209,CUSTOMER,SAVINGS,VND,2025-07-14T08:59:59Z,ACTIVE,BR-475,31858900,BANK-ACB-004
ACCT-000246,CUST-000210,CUSTOMER,SAVINGS,VND,2022-10-28T09:59:59Z,ACTIVE,BR-395,51980749,BANK-MBB-003
ACCT-000247,CUST-000211,CUSTOMER,PAYMENT,VND,2023-11-04T05:59:59Z,ACTIVE,BR-652,60396937,BANK-TCB-002
ACCT-000248,CUST-000212,CUSTOMER,PAYMENT,VND,2024-01-23T09:59:59Z,ACTIVE,BR-365,30412689,BANK-VPB-005
ACCT-000249,CUST-000213,CUSTOMER,SAVINGS,VND,2025-08-20T08:59:59Z,ACTIVE,BR-761,30182831,BANK-VPB-005
ACCT-000250,CUST-000214,CUSTOMER,PAYMENT,VND,2025-06-17T03:59:59Z,ACTIVE,BR-271,9933700,BANK-VPB-005
ACCT-000251,CUST-000214,CUSTOMER,PAYMENT,VND,2022-08-09T09:59:59Z,ACTIVE,BR-280,8656068,BANK-MBB-003
ACCT-000252,CUST-000215,CUSTOMER,PAYMENT,VND,2024-04-01T08:59:59Z,ACTIVE,BR-475,50696684,BANK-ACB-004
ACCT-000253,CUST-000216,CUSTOMER,SAVINGS,VND,2024-10-25T07:59:59Z,ACTIVE,BR-789,14094311,BANK-VPB-005
ACCT-000254,CUST-000217,CUSTOMER,PAYMENT,VND,2024-05-08T05:59:59Z,ACTIVE,BR-602,30251364,BANK-ACB-004
ACCT-000255,CUST-000218,CUSTOMER,PAYMENT,VND,2023-10-11T11:59:59Z,ACTIVE,BR-852,31209309,BANK-VCB-001
ACCT-000256,CUST-000218,CUSTOMER,PAYMENT,VND,2022-10-09T01:59:59Z,ACTIVE,BR-759,35935496,BANK-TCB-002
ACCT-000257,CUST-000219,CUSTOMER,PAYMENT,VND,2025-08-15T06:59:59Z,ACTIVE,BR-282,31214822,BANK-MBB-003
ACCT-000258,CUST-000219,CUSTOMER,PAYMENT,VND,2024-05-04T10:59:59Z,ACTIVE,BR-792,48069741,BANK-MBB-003
ACCT-000259,CUST-000220,CUSTOMER,PAYMENT,VND,2025-03-04T11:59:59Z,ACTIVE,BR-677,65944025,BANK-MBB-003
ACCT-000260,CUST-000221,CUSTOMER,PAYMENT,VND,2025-09-01T08:59:59Z,ACTIVE,BR-675,74839031,BANK-TCB-002
ACCT-000261,CUST-000222,CUSTOMER,PAYMENT,VND,2023-10-02T01:59:59Z,ACTIVE,BR-136,43433527,BANK-TCB-002
ACCT-000262,CUST-000223,CUSTOMER,PAYMENT,VND,2024-11-30T04:59:59Z,ACTIVE,BR-165,48583431,BANK-TCB-002
ACCT-000263,CUST-000224,CUSTOMER,PAYMENT,VND,2024-09-23T02:59:59Z,ACTIVE,BR-530,43457191,BANK-ACB-004
ACCT-000264,CUST-000225,CUSTOMER,PAYMENT,VND,2020-06-07T11:59:59Z,ACTIVE,BR-755,9435077,BANK-VPB-005
ACCT-000265,CUST-000226,CUSTOMER,SAVINGS,VND,2025-03-20T10:59:59Z,ACTIVE,BR-204,39326924,BANK-ACB-004
ACCT-000266,CUST-000227,CUSTOMER,PAYMENT,VND,2025-03-23T11:59:59Z,ACTIVE,BR-658,17146381,BANK-VCB-001
ACCT-000267,CUST-000227,CUSTOMER,SAVINGS,VND,2024-02-07T23:59:59Z,ACTIVE,BR-283,5719502,BANK-TCB-002
ACCT-000268,CUST-000228,CUSTOMER,PAYMENT,VND,2022-08-25T10:59:59Z,ACTIVE,BR-209,50399286,BANK-MBB-003
ACCT-000269,CUST-000228,CUSTOMER,PAYMENT,VND,2024-05-31T08:59:59Z,ACTIVE,BR-256,23307063,BANK-TCB-002
ACCT-000270,CUST-000229,CUSTOMER,SAVINGS,VND,2025-03-01T04:59:59Z,ACTIVE,BR-229,16250194,BANK-MBB-003
ACCT-000271,CUST-000230,CUSTOMER,PAYMENT,VND,2025-02-04T02:59:59Z,ACTIVE,BR-216,60359471,BANK-TCB-002
ACCT-000272,CUST-000231,CUSTOMER,SAVINGS,VND,2025-01-04T02:59:59Z,ACTIVE,BR-761,19281161,BANK-MBB-003
ACCT-000273,CUST-000231,CUSTOMER,SAVINGS,VND,2025-01-06T00:59:59Z,ACTIVE,BR-656,57716066,BANK-ACB-004
ACCT-000274,CUST-000232,CUSTOMER,PAYMENT,VND,2024-10-05T06:59:59Z,ACTIVE,BR-795,9327290,BANK-VCB-001
ACCT-000275,CUST-000232,CUSTOMER,PAYMENT,VND,2024-07-07T11:59:59Z,ACTIVE,BR-532,32924559,BANK-TCB-002
ACCT-000276,CUST-000233,CUSTOMER,PAYMENT,VND,2025-07-23T03:59:59Z,ACTIVE,BR-294,56947537,BANK-ACB-004
ACCT-000277,CUST-000234,CUSTOMER,PAYMENT,VND,2023-05-30T05:59:59Z,ACTIVE,BR-296,10452312,BANK-TCB-002
ACCT-000278,CUST-000235,CUSTOMER,PAYMENT,VND,2024-12-05T10:59:59Z,ACTIVE,BR-555,1088838,BANK-MBB-003
ACCT-000279,CUST-000235,CUSTOMER,PAYMENT,VND,2024-04-28T02:59:59Z,ACTIVE,BR-202,12297801,BANK-VPB-005
ACCT-000280,CUST-000236,CUSTOMER,PAYMENT,VND,2024-06-18T03:59:59Z,ACTIVE,BR-672,23474516,BANK-ACB-004
ACCT-000281,CUST-000237,CUSTOMER,SAVINGS,VND,2025-01-18T09:59:59Z,ACTIVE,BR-286,56130859,BANK-VCB-001
ACCT-000282,CUST-000238,CUSTOMER,PAYMENT,VND,2025-06-15T05:59:59Z,ACTIVE,BR-737,36235576,BANK-VCB-001
ACCT-000283,CUST-000239,CUSTOMER,PAYMENT,VND,2025-10-01T07:59:59Z,ACTIVE,BR-841,15509275,BANK-VPB-005
ACCT-000284,CUST-000240,CUSTOMER,PAYMENT,VND,2025-09-25T10:59:59Z,ACTIVE,BR-501,69497284,BANK-VPB-005
ACCT-000285,CUST-000241,CUSTOMER,PAYMENT,VND,2025-03-28T08:59:59Z,ACTIVE,BR-683,75411955,BANK-VCB-001
ACCT-000286,CUST-000242,CUSTOMER,PAYMENT,VND,2021-06-07T09:59:59Z,ACTIVE,BR-498,66756677,BANK-MBB-003
ACCT-000287,CUST-000242,CUSTOMER,PAYMENT,VND,2022-01-21T09:59:59Z,ACTIVE,BR-245,6178348,BANK-VCB-001
ACCT-000288,CUST-000243,CUSTOMER,PAYMENT,VND,2024-02-20T00:59:59Z,ACTIVE,BR-968,20177146,BANK-ACB-004
ACCT-000289,CUST-000244,CUSTOMER,PAYMENT,VND,2024-09-10T11:59:59Z,ACTIVE,BR-315,68450297,BANK-ACB-004
ACCT-000290,CUST-000245,CUSTOMER,SAVINGS,VND,2022-09-04T01:59:59Z,ACTIVE,BR-616,1074796,BANK-TCB-002
ACCT-000291,CUST-000246,CUSTOMER,PAYMENT,VND,2025-10-06T08:59:59Z,ACTIVE,BR-543,63315354,BANK-VPB-005
ACCT-000292,CUST-000247,CUSTOMER,SAVINGS,VND,2025-05-31T04:59:59Z,ACTIVE,BR-171,41048550,BANK-TCB-002
ACCT-000293,CUST-000247,CUSTOMER,PAYMENT,VND,2023-05-01T00:59:59Z,ACTIVE,BR-983,59371912,BANK-MBB-003
ACCT-000294,CUST-000248,CUSTOMER,PAYMENT,VND,2025-05-12T11:59:59Z,ACTIVE,BR-311,38964944,BANK-ACB-004
ACCT-000295,CUST-000249,CUSTOMER,PAYMENT,VND,2025-01-28T10:59:59Z,ACTIVE,BR-180,43947295,BANK-TCB-002
ACCT-000296,CUST-000249,CUSTOMER,PAYMENT,VND,2025-01-03T06:59:59Z,ACTIVE,BR-796,11065048,BANK-TCB-002
ACCT-000297,CUST-000250,CUSTOMER,SAVINGS,VND,2021-10-21T09:59:59Z,ACTIVE,BR-687,66867511,BANK-MBB-003
ACCT-000298,CUST-000251,CUSTOMER,PAYMENT,VND,2025-07-11T07:59:59Z,ACTIVE,BR-293,65581206,BANK-VPB-005
ACCT-000299,CUST-000252,CUSTOMER,PAYMENT,VND,2024-09-08T03:59:59Z,ACTIVE,BR-202,26623380,BANK-TCB-002
ACCT-000300,CUST-000253,CUSTOMER,PAYMENT,VND,2025-05-28T11:59:59Z,ACTIVE,BR-453,18612474,BANK-TCB-002
ACCT-000301,CUST-000254,CUSTOMER,PAYMENT,VND,2025-09-07T05:59:59Z,ACTIVE,BR-874,23649174,BANK-VCB-001
ACCT-000302,CUST-000255,CUSTOMER,PAYMENT,VND,2023-10-13T00:59:59Z,ACTIVE,BR-768,41579192,BANK-VCB-001
ACCT-000303,CUST-000256,CUSTOMER,PAYMENT,VND,2025-07-26T10:59:59Z,ACTIVE,BR-227,20493380,BANK-MBB-003
ACCT-000304,CUST-000257,CUSTOMER,PAYMENT,VND,2023-12-06T10:59:59Z,ACTIVE,BR-906,5286175,BANK-MBB-003
ACCT-000305,CUST-000257,CUSTOMER,PAYMENT,VND,2024-01-22T23:59:59Z,ACTIVE,BR-590,37498970,BANK-MBB-003
ACCT-000306,CUST-000258,CUSTOMER,PAYMENT,VND,2025-05-21T10:59:59Z,ACTIVE,BR-902,58893696,BANK-TCB-002
ACCT-000307,CUST-000259,CUSTOMER,PAYMENT,VND,2023-11-07T01:59:59Z,ACTIVE,BR-563,60288510,BANK-MBB-003
ACCT-000308,CUST-000259,CUSTOMER,PAYMENT,VND,2025-08-03T03:59:59Z,ACTIVE,BR-448,28931781,BANK-MBB-003
ACCT-000309,CUST-000260,CUSTOMER,SAVINGS,VND,2025-03-15T08:59:59Z,ACTIVE,BR-967,56396744,BANK-VCB-001
ACCT-000310,CUST-000261,CUSTOMER,PAYMENT,VND,2025-01-22T23:59:59Z,ACTIVE,BR-389,32456460,BANK-ACB-004
ACCT-000311,CUST-000262,CUSTOMER,PAYMENT,VND,2025-05-24T01:59:59Z,ACTIVE,BR-816,34848563,BANK-VPB-005
ACCT-000312,CUST-000263,CUSTOMER,SAVINGS,VND,2025-10-07T11:59:59Z,ACTIVE,BR-869,75856557,BANK-MBB-003
ACCT-000313,CUST-000264,CUSTOMER,SAVINGS,VND,2025-07-18T11:59:59Z,ACTIVE,BR-976,63050419,BANK-VPB-005
ACCT-000314,CUST-000264,CUSTOMER,PAYMENT,VND,2025-09-16T00:59:59Z,ACTIVE,BR-269,78675766,BANK-VCB-001
ACCT-000315,CUST-000265,CUSTOMER,SAVINGS,VND,2023-08-07T03:59:59Z,ACTIVE,BR-225,56562837,BANK-ACB-004
ACCT-000316,CUST-000266,CUSTOMER,SAVINGS,VND,2025-05-04T01:59:59Z,ACTIVE,BR-719,154122160,BANK-VCB-001
ACCT-000317,CUST-000267,CUSTOMER,PAYMENT,VND,2021-11-15T01:59:59Z,ACTIVE,BR-822,67820180,BANK-VPB-005
ACCT-000318,CUST-000267,CUSTOMER,PAYMENT,VND,2024-04-21T09:59:59Z,ACTIVE,BR-737,18625214,BANK-MBB-003
ACCT-000319,CUST-000268,CUSTOMER,PAYMENT,VND,2023-04-25T00:59:59Z,ACTIVE,BR-220,33618543,BANK-TCB-002
ACCT-000320,CUST-000269,CUSTOMER,SAVINGS,VND,2022-02-19T09:59:59Z,ACTIVE,BR-610,3919219,BANK-TCB-002
ACCT-000321,CUST-000270,CUSTOMER,PAYMENT,VND,2023-10-14T07:59:59Z,ACTIVE,BR-578,46390045,BANK-TCB-002
ACCT-000322,CUST-000271,CUSTOMER,PAYMENT,VND,2023-01-23T07:59:59Z,ACTIVE,BR-578,54364779,BANK-TCB-002
ACCT-000323,CUST-000271,CUSTOMER,PAYMENT,VND,2021-11-24T23:59:59Z,ACTIVE,BR-345,48396713,BANK-TCB-002
ACCT-000324,CUST-000272,CUSTOMER,PAYMENT,VND,2024-10-24T23:59:59Z,ACTIVE,BR-491,3626620,BANK-MBB-003
ACCT-000325,CUST-000273,CUSTOMER,PAYMENT,VND,2023-12-06T03:59:59Z,ACTIVE,BR-295,38745492,BANK-VCB-001
ACCT-000326,CUST-000274,CUSTOMER,SAVINGS,VND,2025-08-08T00:59:59Z,ACTIVE,BR-709,52886503,BANK-VCB-001
ACCT-000327,CUST-000275,CUSTOMER,PAYMENT,VND,2021-12-01T08:59:59Z,ACTIVE,BR-261,77394996,BANK-MBB-003
ACCT-000328,CUST-000275,CUSTOMER,PAYMENT,VND,2024-04-28T05:59:59Z,ACTIVE,BR-317,54386065,BANK-MBB-003
ACCT-000329,CUST-000276,CUSTOMER,SAVINGS,VND,2024-03-08T08:59:59Z,ACTIVE,BR-757,8939811,BANK-TCB-002
ACCT-000330,CUST-000277,CUSTOMER,PAYMENT,VND,2024-05-22T10:59:59Z,ACTIVE,BR-464,36120123,BANK-VCB-001
ACCT-000331,CUST-000278,CUSTOMER,PAYMENT,VND,2025-02-17T04:59:59Z,ACTIVE,BR-608,55890416,BANK-ACB-004
ACCT-000332,CUST-000278,CUSTOMER,PAYMENT,VND,2023-10-16T03:59:59Z,ACTIVE,BR-185,31273207,BANK-MBB-003
ACCT-000333,CUST-000279,CUSTOMER,PAYMENT,VND,2025-06-23T04:59:59Z,ACTIVE,BR-317,72127210,BANK-TCB-002
ACCT-000334,CUST-000279,CUSTOMER,PAYMENT,VND,2025-07-05T09:59:59Z,ACTIVE,BR-775,44445537,BANK-VPB-005
ACCT-000335,CUST-000280,CUSTOMER,PAYMENT,VND,2023-11-05T10:59:59Z,ACTIVE,BR-681,64975757,BANK-VPB-005
ACCT-000336,CUST-000281,CUSTOMER,SAVINGS,VND,2024-10-10T08:59:59Z,ACTIVE,BR-567,6460712,BANK-ACB-004
ACCT-000337,CUST-000282,CUSTOMER,PAYMENT,VND,2025-04-06T09:59:59Z,ACTIVE,BR-785,28660460,BANK-VCB-001
ACCT-000338,CUST-000283,CUSTOMER,PAYMENT,VND,2024-12-07T09:59:59Z,ACTIVE,BR-395,11749085,BANK-ACB-004
ACCT-000339,CUST-000283,CUSTOMER,SAVINGS,VND,2025-03-17T10:59:59Z,ACTIVE,BR-431,181976158,BANK-VCB-001
ACCT-000340,CUST-000284,CUSTOMER,PAYMENT,VND,2022-08-06T23:59:59Z,ACTIVE,BR-615,40069708,BANK-ACB-004
ACCT-000341,CUST-000285,CUSTOMER,SAVINGS,VND,2025-08-01T06:59:59Z,ACTIVE,BR-509,6950793,BANK-VCB-001
ACCT-000342,CUST-000286,CUSTOMER,PAYMENT,VND,2024-12-21T09:59:59Z,ACTIVE,BR-684,30443951,BANK-MBB-003
ACCT-000343,CUST-000286,CUSTOMER,PAYMENT,VND,2023-11-11T23:59:59Z,ACTIVE,BR-719,21826791,BANK-ACB-004
ACCT-000344,CUST-000287,CUSTOMER,PAYMENT,VND,2025-09-19T05:59:59Z,ACTIVE,BR-271,58487225,BANK-MBB-003
ACCT-000345,CUST-000288,CUSTOMER,PAYMENT,VND,2021-11-11T10:59:59Z,ACTIVE,BR-800,7315319,BANK-MBB-003
ACCT-000346,CUST-000289,CUSTOMER,PAYMENT,VND,2024-01-08T02:59:59Z,ACTIVE,BR-763,61127020,BANK-VPB-005
ACCT-000347,CUST-000290,CUSTOMER,SAVINGS,VND,2024-03-21T08:59:59Z,ACTIVE,BR-499,69258784,BANK-MBB-003
ACCT-000348,CUST-000291,CUSTOMER,PAYMENT,VND,2025-08-30T05:59:59Z,ACTIVE,BR-104,59806181,BANK-TCB-002
ACCT-000349,CUST-000292,CUSTOMER,PAYMENT,VND,2021-05-12T10:59:59Z,ACTIVE,BR-599,32608215,BANK-TCB-002
ACCT-000350,CUST-000293,CUSTOMER,SAVINGS,VND,2024-09-07T10:59:59Z,ACTIVE,BR-931,78839650,BANK-TCB-002
ACCT-000351,CUST-000293,CUSTOMER,PAYMENT,VND,2024-01-28T23:59:59Z,ACTIVE,BR-223,60973329,BANK-ACB-004
ACCT-000352,CUST-000294,CUSTOMER,PAYMENT,VND,2025-10-08T08:59:59Z,ACTIVE,BR-389,5476295,BANK-VPB-005
ACCT-000353,CUST-000295,CUSTOMER,PAYMENT,VND,2025-10-03T07:59:59Z,ACTIVE,BR-463,44365257,BANK-ACB-004
ACCT-000354,CUST-000296,CUSTOMER,PAYMENT,VND,2023-08-21T05:59:59Z,ACTIVE,BR-389,66065895,BANK-VPB-005
ACCT-000355,CUST-000297,CUSTOMER,PAYMENT,VND,2022-05-25T10:59:59Z,ACTIVE,BR-627,6925750,BANK-ACB-004
ACCT-000356,CUST-000298,CUSTOMER,PAYMENT,VND,2024-01-11T07:59:59Z,ACTIVE,BR-173,47061878,BANK-ACB-004
ACCT-000357,CUST-000299,CUSTOMER,PAYMENT,VND,2023-09-15T11:59:59Z,ACTIVE,BR-171,56051418,BANK-ACB-004
ACCT-000358,CUST-000300,CUSTOMER,PAYMENT,VND,2022-10-06T08:59:59Z,ACTIVE,BR-849,3687501,BANK-TCB-002
ACCT-000359,CUST-000301,CUSTOMER,PAYMENT,VND,2024-02-07T07:59:59Z,ACTIVE,BR-443,76438740,BANK-VPB-005
ACCT-000360,CUST-000302,CUSTOMER,PAYMENT,VND,2025-02-22T05:59:59Z,ACTIVE,BR-933,61333013,BANK-VCB-001
ACCT-000361,CUST-000303,CUSTOMER,PAYMENT,VND,2023-01-21T03:59:59Z,ACTIVE,BR-180,69778652,BANK-VCB-001
ACCT-000362,CUST-000304,CUSTOMER,PAYMENT,VND,2025-03-16T06:59:59Z,ACTIVE,BR-339,184476343,BANK-TCB-002
ACCT-000363,CUST-000305,CUSTOMER,PAYMENT,VND,2025-09-09T04:59:59Z,ACTIVE,BR-810,47366590,BANK-VCB-001
ACCT-000364,CUST-000306,CUSTOMER,PAYMENT,VND,2024-02-21T09:59:59Z,ACTIVE,BR-256,1090436,BANK-ACB-004
ACCT-000365,CUST-000306,CUSTOMER,PAYMENT,VND,2021-01-27T11:59:59Z,ACTIVE,BR-253,6736005,BANK-VPB-005
ACCT-000366,CUST-000307,CUSTOMER,PAYMENT,VND,2023-07-09T02:59:59Z,ACTIVE,BR-169,175701806,BANK-MBB-003
ACCT-000367,CUST-000307,CUSTOMER,PAYMENT,VND,2022-12-11T02:59:59Z,ACTIVE,BR-609,176442641,BANK-VPB-005
ACCT-000368,CUST-000308,CUSTOMER,PAYMENT,VND,2025-09-22T10:59:59Z,ACTIVE,BR-943,37701647,BANK-VPB-005
ACCT-000369,CUST-000309,CUSTOMER,PAYMENT,VND,2023-11-04T06:59:59Z,ACTIVE,BR-548,65784282,BANK-ACB-004
ACCT-000370,CUST-000310,CUSTOMER,PAYMENT,VND,2025-09-23T01:59:59Z,ACTIVE,BR-831,6032014,BANK-VPB-005
ACCT-000371,CUST-000311,CUSTOMER,SAVINGS,VND,2021-06-24T08:59:59Z,ACTIVE,BR-206,59774501,BANK-MBB-003
ACCT-000372,CUST-000312,CUSTOMER,SAVINGS,VND,2025-07-30T03:59:59Z,ACTIVE,BR-570,55573602,BANK-MBB-003
ACCT-000373,CUST-000313,CUSTOMER,PAYMENT,VND,2025-07-28T05:59:59Z,ACTIVE,BR-640,6116924,BANK-ACB-004
ACCT-000374,CUST-000313,CUSTOMER,PAYMENT,VND,2025-10-04T09:59:59Z,ACTIVE,BR-741,78970785,BANK-VPB-005
ACCT-000375,CUST-000314,CUSTOMER,PAYMENT,VND,2022-07-16T08:59:59Z,ACTIVE,BR-151,61927339,BANK-TCB-002
