transaction_id,source_account_ref,source_account_type,source_bank_id,destination_account_ref,destination_account_type,destination_bank_id,amount,currency,transaction_type,channel,purpose_code,description,occurred_at,direction,source_ip,device_id,is_cross_border,source_country,destination_country,data_visibility,evidence_source,payment_reference
TXN-00000072,ACCT-SHB-000766,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000512,EXTERNAL,BANK-TCB-EXT,1147574,VND,TRANSFER,MOBILE,RENT,OUTBOUND-318355,2025-10-03T03:53:15Z,OUTBOUND,10.130.229.146,DEV-00000652,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-32913106
TXN-00000073,ACCT-SHB-000889,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000292,INTERNAL_SHB,BANK-SHB-001,1230820,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-136243,2025-10-03T03:56:29Z,INTERNAL,10.207.187.7,DEV-00000751,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-48779278
TXN-00000074,EXT-ACC-000007,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001523,INTERNAL_SHB,BANK-SHB-001,2003924,VND,TRANSFER,API,INVOICE,INBOUND-264404,2025-10-03T03:59:44Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-37156508
TXN-00000075,ACCT-SHB-002307,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000924,EXTERNAL,BANK-VCB-EXT,1176799,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-880817,2025-10-03T04:02:58Z,OUTBOUND,10.39.27.193,DEV-00001945,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74240097
TXN-00000076,ACCT-SHB-001567,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000752,EXTERNAL,BANK-MBB-EXT,3164401,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-179528,2025-10-03T04:06:13Z,OUTBOUND,10.61.69.229,DEV-00001328,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-34242013
TXN-00000077,EXT-ACC-000767,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002067,INTERNAL_SHB,BANK-SHB-001,381240,VND,TRANSFER,MOBILE,CASH_OUT,INBOUND-812676,2025-10-03T04:09:27Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-56230986
TXN-00000078,EXT-ACC-000168,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001949,INTERNAL_SHB,BANK-SHB-001,2058728,VND,TRANSFER,ATM,PAYMENT,INBOUND-495006,2025-10-03T04:12:41Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-54715049
TXN-00000079,EXT-ACC-000646,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001402,INTERNAL_SHB,BANK-SHB-001,1723653,VND,TRANSFER,INTERNET,RENT,INBOUND-516276,2025-10-03T04:15:56Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-70739929
TXN-00000080,EXT-ACC-000783,EXTERNAL,BANK-FOREIGN-US-DEMO,ACCT-SHB-000481,INTERNAL_SHB,BANK-SHB-001,1385650,VND,FX,SWIFT,FX,INBOUND-645316,2025-10-03T04:19:10Z,INBOUND,,,true,US,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-18306178
TXN-00000081,EXT-ACC-000065,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-002354,INTERNAL_SHB,BANK-SHB-001,1729588,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-247522,2025-10-03T04:22:25Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-78463903
TXN-00000082,ACCT-SHB-001117,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000741,EXTERNAL,BANK-VCB-EXT,14039310,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-632863,2025-10-03T04:25:39Z,OUTBOUND,10.27.232.186,DEV-00000940,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-37578432
TXN-00000083,ACCT-SHB-000822,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000839,EXTERNAL,BANK-MBB-EXT,2075219,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-829750,2025-10-03T04:28:53Z,OUTBOUND,10.68.164.62,DEV-00000693,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-19442031
TXN-00000084,ACCT-SHB-001883,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001314,INTERNAL_SHB,BANK-SHB-001,3457954,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-457977,2025-10-03T04:32:08Z,INTERNAL,10.44.164.185,DEV-00001595,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-24496705
TXN-00000085,EXT-ACC-000130,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001030,INTERNAL_SHB,BANK-SHB-001,1393365,VND,TRANSFER,BRANCH,UTILITIES,INBOUND-546260,2025-10-03T04:35:22Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-46226130
TXN-00000086,ACCT-SHB-000378,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001267,INTERNAL_SHB,BANK-SHB-001,1438605,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-246565,2025-10-03T04:38:36Z,INTERNAL,10.155.142.59,DEV-00000320,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-77977573
TXN-00000087,ACCT-SHB-002197,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000424,EXTERNAL,BANK-ACB-EXT,9841434,VND,TRANSFER,MOBILE,INVOICE,OUTBOUND-871603,2025-10-03T04:41:51Z,OUTBOUND,10.59.222.133,DEV-00001854,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-44673555
TXN-00000088,EXT-ACC-000367,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000828,INTERNAL_SHB,BANK-SHB-001,11825888,VND,TRANSFER,INTERNET,SERVICES,INBOUND-811302,2025-10-03T04:45:05Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-30913264
TXN-00000089,EXT-ACC-000119,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000544,INTERNAL_SHB,BANK-SHB-001,503283,VND,TRANSFER,MOBILE,CASH_OUT,INBOUND-656228,2025-10-03T04:48:20Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-72062477
TXN-00000090,EXT-ACC-000316,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001597,INTERNAL_SHB,BANK-SHB-001,3042679,VND,TRANSFER,MOBILE,RENT,INBOUND-443116,2025-10-03T04:51:34Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-47883714
TXN-00000091,EXT-ACC-000179,EXTERNAL,BANK-FOREIGN-CN-DEMO,ACCT-SHB-001295,INTERNAL_SHB,BANK-SHB-001,1196304,VND,FX,SWIFT,FX,INBOUND-163119,2025-10-03T04:54:48Z,INBOUND,,,true,CN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-38449652
TXN-00000092,ACCT-SHB-000448,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000867,EXTERNAL,BANK-VPB-EXT,1474287,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-676313,2025-10-03T04:58:03Z,OUTBOUND,10.102.7.176,DEV-00000376,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-47854689
TXN-00000093,ACCT-SHB-001361,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001752,INTERNAL_SHB,BANK-SHB-001,1495711,VND,TRANSFER,ATM,CASH_OUT,CASH_OUT-624807,2025-10-03T05:01:17Z,INTERNAL,10.129.81.62,DEV-00001149,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-68736736
TXN-00000094,ACCT-SHB-001561,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000998,INTERNAL_SHB,BANK-SHB-001,1560969,VND,TRANSFER,MOBILE,RENT,RENT-391685,2025-10-03T05:04:32Z,INTERNAL,10.79.28.209,DEV-00001322,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-14125916
TXN-00000095,ACCT-SHB-000659,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000804,EXTERNAL,BANK-MBB-EXT,4738749,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-986561,2025-10-03T05:07:46Z,OUTBOUND,10.23.145.42,DEV-00000558,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-58074587
TXN-00000096,EXT-ACC-000135,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-001728,INTERNAL_SHB,BANK-SHB-001,314172,VND,TRANSFER,MOBILE,CASH_OUT,INBOUND-941195,2025-10-03T05:11:00Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-98151724
TXN-00000097,EXT-ACC-000654,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000007,INTERNAL_SHB,BANK-SHB-001,5100571,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-683224,2025-10-03T05:14:15Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-64918280
TXN-00000098,ACCT-SHB-001006,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000963,EXTERNAL,BANK-TCB-EXT,3701386,VND,TRANSFER,INTERNET,INVOICE,OUTBOUND-584767,2025-10-03T05:17:29Z,OUTBOUND,10.102.152.23,DEV-00000849,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-44976629
TXN-00000099,ACCT-SHB-001142,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002020,INTERNAL_SHB,BANK-SHB-001,2117995,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-339885,2025-10-03T05:20:44Z,INTERNAL,10.214.5.116,DEV-00000961,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-32908228
TXN-00000100,ACCT-SHB-000772,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000247,EXTERNAL,BANK-VCB-EXT,1483336,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-502819,2025-10-03T05:23:58Z,OUTBOUND,10.217.125.55,DEV-00000656,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-45434590
TXN-00000101,EXT-ACC-000914,EXTERNAL,BANK-FOREIGN-CN-DEMO,ACCT-SHB-002186,INTERNAL_SHB,BANK-SHB-001,2149630,VND,FX,SWIFT,FX,INBOUND-445768,2025-10-03T05:27:12Z,INBOUND,,,true,CN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74322770
TXN-00000102,ACCT-SHB-000751,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002059,INTERNAL_SHB,BANK-SHB-001,2202544,VND,TRANSFER,ATM,UTILITIES,UTILITIES-885068,2025-10-03T05:30:27Z,INTERNAL,10.229.175.160,DEV-00000640,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36655568
TXN-00000103,ACCT-SHB-000299,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000767,INTERNAL_SHB,BANK-SHB-001,1242018,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-617351,2025-10-03T05:33:41Z,INTERNAL,10.125.227.254,DEV-00000254,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-56813933
TXN-00000104,ACCT-SHB-000304,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002251,INTERNAL_SHB,BANK-SHB-001,1246798,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-799955,2025-10-03T05:36:56Z,INTERNAL,10.61.100.92,DEV-00000259,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36899897
TXN-00000105,ACCT-SHB-000560,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000301,INTERNAL_SHB,BANK-SHB-001,1496157,VND,TRANSFER,MOBILE,RENT,RENT-594202,2025-10-03T05:40:10Z,INTERNAL,10.183.227.239,DEV-00000476,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-76464675
TXN-00000106,EXT-ACC-000706,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001583,INTERNAL_SHB,BANK-SHB-001,5873153,VND,TRANSFER,MOBILE,INVOICE,INBOUND-905277,2025-10-03T05:43:24Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-26250081
TXN-00000107,EXT-ACC-000506,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000240,INTERNAL_SHB,BANK-SHB-001,2988499,VND,TRANSFER,INTERNET,PAYMENT,INBOUND-105213,2025-10-03T05:46:39Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-29780712
TXN-00000108,ACCT-SHB-001428,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002222,INTERNAL_SHB,BANK-SHB-001,7016410,VND,TRANSFER,INTERNET,INVOICE,INVOICE-822655,2025-10-03T05:49:53Z,INTERNAL,10.87.156.209,DEV-00001206,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-57904264
TXN-00000109,EXT-ACC-000058,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000437,INTERNAL_SHB,BANK-SHB-001,2228721,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-497476,2025-10-03T05:53:08Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-36246816
TXN-00000110,ACCT-SHB-000643,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000560,EXTERNAL,BANK-VPB-EXT,1369369,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-304757,2025-10-03T05:56:22Z,OUTBOUND,10.177.161.64,DEV-00000546,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-75513226
TXN-00000111,EXT-ACC-000826,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000028,INTERNAL_SHB,BANK-SHB-001,3407230,VND,TRANSFER,ATM,PAYMENT,INBOUND-619069,2025-10-03T05:59:36Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-37954213
TXN-00000112,ACCT-SHB-000341,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002321,INTERNAL_SHB,BANK-SHB-001,2121423,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-270171,2025-10-03T06:02:51Z,INTERNAL,10.244.75.17,DEV-00000292,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-47931993
TXN-00000113,ACCT-SHB-000624,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000590,EXTERNAL,BANK-MBB-EXT,4259422,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-788795,2025-10-03T06:06:05Z,OUTBOUND,10.45.76.79,DEV-00000532,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-82451481
TXN-00000114,EXT-ACC-000523,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-002312,INTERNAL_SHB,BANK-SHB-001,2182704,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-233923,2025-10-03T06:09:20Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-29097649
TXN-00000115,ACCT-SHB-002141,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000630,EXTERNAL,BANK-VCB-EXT,1750466,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-138108,2025-10-03T06:12:34Z,OUTBOUND,10.101.84.224,DEV-00001808,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-22781125
TXN-00000116,ACCT-SHB-000033,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001525,INTERNAL_SHB,BANK-SHB-001,5936303,VND,TRANSFER,INTERNET,SERVICES,SERVICES-398370,2025-10-03T06:15:48Z,INTERNAL,10.46.74.217,DEV-00000028,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50827718
TXN-00000117,ACCT-SHB-002082,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000837,EXTERNAL,BANK-TCB-EXT,2980267,VND,TRANSFER,MOBILE,RENT,OUTBOUND-787974,2025-10-03T06:19:03Z,OUTBOUND,10.49.150.131,DEV-00001759,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-29884531
TXN-00000118,ACCT-SHB-001035,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000889,EXTERNAL,BANK-VPB-EXT,976174,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-954667,2025-10-03T06:22:17Z,OUTBOUND,10.104.100.233,DEV-00000873,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-60418908
TXN-00000119,EXT-ACC-000791,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001194,INTERNAL_SHB,BANK-SHB-001,2853478,VND,TRANSFER,MOBILE,RENT,INBOUND-740069,2025-10-03T06:25:32Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-20960776
TXN-00000120,ACCT-SHB-001258,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000784,EXTERNAL,BANK-ACB-EXT,2277828,VND,TRANSFER,ATM,PAYMENT,OUTBOUND-591996,2025-10-03T06:28:46Z,OUTBOUND,10.166.182.150,DEV-00001060,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-53822108
TXN-00000121,ACCT-SHB-001041,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000117,EXTERNAL,BANK-MBB-EXT,6814661,VND,TRANSFER,MOBILE,INVOICE,OUTBOUND-302519,2025-10-03T06:32:00Z,OUTBOUND,10.107.156.57,DEV-00000878,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-66577494
TXN-00000122,ACCT-SHB-000382,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000233,INTERNAL_SHB,BANK-SHB-001,1392626,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-694992,2025-10-03T06:35:15Z,INTERNAL,10.136.34.116,DEV-00000323,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-31988162
TXN-00000123,ACCT-SHB-002495,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000087,EXTERNAL,BANK-TCB-EXT,2523458,VND,TRANSFER,INTERNET,UTILITIES,OUTBOUND-834819,2025-10-03T06:38:29Z,OUTBOUND,10.200.212.170,DEV-00001583,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-99099795
TXN-00000124,EXT-ACC-000827,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000999,INTERNAL_SHB,BANK-SHB-001,2013397,VND,TRANSFER,MOBILE,RENT,INBOUND-467177,2025-10-03T06:41:43Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-31023797
TXN-00000125,ACCT-SHB-001999,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000829,INTERNAL_SHB,BANK-SHB-001,319942,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-697538,2025-10-03T06:44:58Z,INTERNAL,10.73.167.199,DEV-00001690,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-18858850
TXN-00000126,EXT-ACC-000601,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-000941,INTERNAL_SHB,BANK-SHB-001,1554172,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-958397,2025-10-03T06:48:12Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74663913
TXN-00000127,EXT-ACC-000240,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001414,INTERNAL_SHB,BANK-SHB-001,7418680,VND,TRANSFER,MOBILE,INVOICE,INBOUND-456017,2025-10-03T06:51:27Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-75040325
TXN-00000128,ACCT-SHB-001592,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000012,INTERNAL_SHB,BANK-SHB-001,1859304,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-661304,2025-10-03T06:54:41Z,INTERNAL,10.186.100.224,DEV-00001351,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-16307732
TXN-00000129,EXT-ACC-000308,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-001587,INTERNAL_SHB,BANK-SHB-001,1525480,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-683856,2025-10-03T06:57:55Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-65889178
TXN-00000130,EXT-ACC-000123,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-002327,INTERNAL_SHB,BANK-SHB-001,1931794,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-467181,2025-10-03T07:01:10Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-83761129
TXN-00000131,ACCT-SHB-000419,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000154,EXTERNAL,BANK-ACB-EXT,7595078,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-148694,2025-10-03T07:04:24Z,OUTBOUND,10.88.112.72,DEV-00000353,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-54895869
TXN-00000132,ACCT-SHB-002336,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000089,EXTERNAL,BANK-VCB-EXT,473119,VND,TRANSFER,MOBILE,CASH_OUT,OUTBOUND-679313,2025-10-03T07:07:39Z,OUTBOUND,10.53.149.132,DEV-00001968,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-17867328
TXN-00000133,ACCT-SHB-001573,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002401,INTERNAL_SHB,BANK-SHB-001,2429475,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-906213,2025-10-03T07:10:53Z,INTERNAL,10.197.130.25,DEV-00001333,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-66117939
TXN-00000134,ACCT-SHB-000902,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000970,INTERNAL_SHB,BANK-SHB-001,2886312,VND,TRANSFER,MOBILE,RENT,RENT-667097,2025-10-03T07:14:07Z,INTERNAL,10.226.80.26,DEV-00000762,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-98235991
TXN-00000135,ACCT-SHB-000147,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000115,INTERNAL_SHB,BANK-SHB-001,1758275,VND,TRANSFER,MOBILE,RENT,RENT-981159,2025-10-03T07:17:22Z,INTERNAL,10.115.11.151,DEV-00000122,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50901735
TXN-00000136,ACCT-SHB-001062,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000973,EXTERNAL,BANK-VCB-EXT,1696939,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-320078,2025-10-03T07:20:36Z,OUTBOUND,10.118.164.54,DEV-00000897,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-10104627
TXN-00000137,EXT-ACC-000260,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000935,INTERNAL_SHB,BANK-SHB-001,1338225,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-981605,2025-10-03T07:23:51Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-49459647
TXN-00000138,EXT-ACC-000162,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001004,INTERNAL_SHB,BANK-SHB-001,2143067,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-837057,2025-10-03T07:27:05Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-39179086
TXN-00000139,ACCT-SHB-001165,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000482,EXTERNAL,BANK-VPB-EXT,4171363,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-986300,2025-10-03T07:30:19Z,OUTBOUND,10.159.110.60,DEV-00000978,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-94068150
TXN-00000140,ACCT-SHB-002155,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002264,INTERNAL_SHB,BANK-SHB-001,1904315,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-354788,2025-10-03T07:33:34Z,INTERNAL,10.195.218.110,DEV-00001820,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-35620701
TXN-00000141,ACCT-SHB-000336,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001962,INTERNAL_SHB,BANK-SHB-001,3015455,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-480387,2025-10-03T07:36:48Z,INTERNAL,10.86.165.5,DEV-00000288,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-85113527
TXN-00000142,EXT-ACC-000138,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001662,INTERNAL_SHB,BANK-SHB-001,3416706,VND,TRANSFER,MOBILE,SERVICES,INBOUND-396064,2025-10-03T07:40:03Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-74338127
TXN-00000143,EXT-ACC-000831,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002123,INTERNAL_SHB,BANK-SHB-001,3473363,VND,TRANSFER,API,TRANSFER,INBOUND-719416,2025-10-03T07:43:17Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-63549362
